route_long_name,route_short_name,agency_id,route_type,route_id
,6211,118,3,18183
,6212,118,3,10999
,6213,118,3,12220
,6214,118,3,2066
,6215,118,3,13462
,6216,118,3,7417
,6217,118,3,14079
,6218,118,3,21296
,6219,118,3,19394
,621V,273,3,8420
,622,118,3,13622
,622,122,3,14822
,622,126,3,22036
,622,134,3,22445
,622,168,3,4704
,622,191,3,6743
,622,197,3,2926
,622,269,3,13506
,622,270,3,16331
,622,273,3,21047
,622,276,3,13316
,622,4,3,21054
,622,43,3,7337
,622,93,3,4783
,6220,118,3,5968
,6221,118,3,14373
,6222,118,3,12786
,6223,118,3,419
,6224,118,3,15024
,6225,118,3,22331
,6226,118,3,15631
,6228,118,3,17592
,622V,273,3,5857
,623,105,3,18190
,623,11,3,10376
,623,122,3,18512
,623,125,3,506
,623,134,3,2174
,623,168,3,14407
,623,191,3,13204
,623,197,3,2031
,623,207,3,10738
,623,269,3,1260
,623,270,3,15373
,623,273,3,6874
,623,276,3,11861
,623,4,3,13232
,623,43,3,8546
,623,58,3,5448
,623,93,3,6733
,6235,118,3,1497
,6236,118,3,14711
,6237,118,3,14571
,6238,118,3,1512
,623A,105,3,11324
,624,105,3,19416
,624,122,3,2375
,624,134,3,1666
,624,143,3,593
,624,164,3,14319
,624,168,3,1844
,624,197,3,10116
,624,270,3,17116
,624,273,3,8455
,624,276,3,13123
,624,4,3,7992
,624,58,3,18336
,624,93,3,1879
,625,105,3,15438
,625,11,3,2177
,625,122,3,20755
,625,134,3,1256
,625,143,3,2315
,625,164,3,10009
,625,168,3,11440
,625,191,3,4233
,625,197,3,12354
,625,231,3,12796
,625,269,3,8905
,625,270,3,1249
,625,276,3,17866
,625,4,3,12051
,6257,118,3,9150
,6259,118,3,283
,626,11,3,2515
,626,122,3,7654
,626,126,3,51
,626,134,3,21719
,626,143,3,5852
,626,164,3,22645
,626,168,3,11396
,626,176,3,12895
,626,197,3,14701
,626,213,3,7727
,626,214,3,20399
,626,270,3,2008
,626,276,3,777
,626,37,3,11700
,626,38,3,15357
,626,58,3,1559
,626,93,3,18397
,626 G,270,3,829
,626.1,89,3,14843
,627,11,3,11772
,627,122,3,12488
,627,143,3,13495
,627,164,3,8187
,627,197,3,21952
,627,207,3,4189
,627,214,3,3213
,627,243,3,16313
,627,270,3,13234
,627,276,3,7503
,627,38,3,19285
,627,4,3,13227
,627,5,3,19623
,627,58,3,11889
,627,93,3,16708
,6272,118,3,11587
,6273,118,3,22143
,6275,118,3,12973
,6278,118,3,15229
,6279,118,3,6708
,628,11,3,22700
,628,122,3,11960
,628,143,3,3185
,628,154,3,8812
,628,197,3,9997
,628,204,3,13366
,628,214,3,1560
,628,270,3,20003
,628,276,3,8335
,628,37,3,16448
,628,38,3,13890
,628,4,3,11065
,628,58,3,12920
,628,93,3,13907
,6285,118,3,1568
,629,11,3,6750
,629,143,3,3777
,629,168,3,10237
,629,214,3,18145
,629,270,3,19814
,629,276,3,5144
,629,300,3,9747
,629,37,3,19322
,629,43,3,9949
,629,5,3,8971
,629,58,3,14064
,629,93,3,402
,6291,118,3,18813
,6293,118,3,9888
,6294,118,3,18897
,6295,118,3,8717
,6297,118,3,14320
,6299,118,3,21556
,62A,334,3,671
,62A,9,3,19766
,62B,334,3,19094
,62C,334,3,2972
,62D,334,3,4778
,62F,334,3,16397
,62V,262,3,10846
,63,10,3,11288
,63,109,3,5586
,63,122,3,10903
,63,127,3,9254
,63,143,3,3885
,63,146,3,17843
,63,171,3,12202
,63,186,3,4486
,63,213,3,17196
,63,227,3,12420
,63,229,3,5296
,63,233,3,15151
,63,253,3,4169
,63,255,3,18679
,63,262,3,7626
,63,270,3,20338
,63,295,3,16051
,63,30,0,5600
,63,30,3,16547
,63,313,3,14242
,63,315,3,1045
,63,318,3,15948
,63,329,3,17692
,63,334,3,11009
,63,338,3,22174
,63,35,3,7440
,63,37,3,18508
,63,41,3,19142
,63,46,3,5200
,63,53,3,13657
,63,76,3,568
,63,9,3,7231
,63/7,329,3,11034
,63/9,329,3,14463
,630,11,3,20581
,630,122,3,20127
,630,126,3,952
,630,143,3,21900
,630,164,3,22652
,630,168,3,2201
,630,191,3,8024
,630,197,3,12862
,630,25,3,7719
,630,270,3,16735
,630,273,3,3956
,630,276,3,22377
,630,291,3,12357
,630,301,3,120
,630,307,3,6129
,630,38,3,21767
,630,4,3,22653
,630,43,3,1918
,630,54,3,139
,630,58,3,19125
,630,74,3,12291
,630,88,3,12611
,630,93,3,19122
,630 Rufbus,54,3,830
,630.1,89,3,16668
,6302,118,3,18458
,6303,118,3,8441
,630S,307,3,18280
,631,105,3,8853
,631,11,3,17297
,631,125,3,10504
,631,143,3,3022
,631,164,3,18232
,631,168,3,2550
,631,191,3,9950
,631,197,3,22671
,631,25,3,6709
,631,269,3,17161
,631,270,3,15344
,631,273,3,10607
,631,276,3,10245
,631,300,3,9510
,631,307,3,15122
,631,4,3,12133
,631,43,3,7658
,631,54,3,21894
,631,58,3,14976
,631,93,3,16887
,631 Rufbus,54,3,5856
,631/632/632A,105,3,4019
,6317,118,3,14739
,632,105,3,13076
,632,11,3,19988
,632,122,3,4829
,632,126,3,18167
,632,143,3,18302
,632,164,3,7716
,632,168,3,17325
,632,191,3,19900
,632,197,3,16381
,632,269,3,21035
,632,270,3,15466
,632,276,3,2973
,632,300,3,5008
,632,301,3,13084
,632,307,3,17088
,632,4,3,7262
,632,54,3,7582
,632,58,3,13679
,632,88,3,6313
,632,93,3,7659
,632 Rufbus,54,3,9258
,6324,118,3,17109
,632A,105,3,1739
,632A,143,3,6467
,633,11,3,3441
,633,122,3,14165
,633,126,3,21686
,633,143,3,14298
,633,164,3,18814
,633,168,3,150
,633,191,3,1185
,633,197,3,17867
,633,214,3,9903
,633,270,3,15382
,633,273,3,2977
,633,301,3,2927
,633,4,3,20586
,633,43,3,9151
,633,54,3,5326
,633,58,3,10319
,633,88,3,17774
,633,93,3,6972
,633.1,89,3,15169
,633V,273,3,8610
,634,105,3,5225
,634,11,3,8025
,634,122,3,13883
,634,143,3,7180
,634,168,3,1098
,634,183,3,3033
,634,214,3,12156
,634,273,3,15999
,634,291,3,10284
,634,301,3,18605
,634,43,3,10151
,634,58,3,10067
,634,93,3,15028
,634 / VSL37,125,3,16688
,634A,105,3,72
,634V,273,3,9303
,635,105,3,12629
,635,11,3,7092
,635,125,3,16213
,635,143,3,22133
,635,164,3,16812
,635,168,3,19551
,635,191,3,14874
,635,197,3,14800
,635,214,3,21748
,635,25,3,16662
,635,270,3,4033
,635,273,3,2139
,635,276,3,15499
,635,301,3,16817
,635,4,3,19407
,635,58,3,15107
,635,93,3,3643
,635.1,89,3,7723
,6353,118,3,3918
,6356,118,3,7457
,636,105,3,19886
,636,11,3,16603
,636,122,3,13163
,636,126,3,11249
,636,164,3,4229
,636,168,3,22602
,636,197,3,2366
,636,213,3,22509
,636,25,3,21215
,636,270,3,14054
,636,276,3,16429
,636,301,3,6510
,636,37,3,5736
,636,43,3,14061
,636,58,3,2306
,636,88,3,46
,637,105,3,4034
,637,11,3,656
,637,122,3,8522
,637,125,3,20975
,637,164,3,10219
,637,168,3,547
,637,270,3,10801
,637,273,3,6389
,637,276,3,11887
,637,291,3,19352
,637,37,3,1671
,637,4,3,9833
,638,105,3,21696
,638,11,3,6460
,638,122,3,10584
,638,125,3,19556
,638,143,3,8145
,638,164,3,20696
,638,168,3,18844
,638,191,3,2043
,638,237,3,926
,638,25,3,14901
,638,270,3,6138
,638,273,3,7161
,638,276,3,13034
,638,37,3,11057
,638,4,3,11289
,638,5,3,7320
,638,58,3,2502
,6380,118,3,15230
,639,122,3,14844
,639,125,3,20938
,639,164,3,10156
,639,168,3,3452
,639,237,3,20837
,639,25,3,14566
,639,270,3,2339
,639,273,3,6165
,639,276,3,2937
,639,291,3,3750
,639,300,3,4138
,639,37,3,2694
,639,5,3,3529
,639,58,3,4283
,6396,118,3,14130
,63S,191,3,1412
,63S,313,3,15662
,63V,262,3,16441
,64,105,3,12504
,64,109,3,5482
,64,122,3,18563
,64,127,3,12765
,64,143,3,19423
,64,146,3,11372
,64,171,3,1423
,64,197,3,5082
,64,202,3,10052
,64,213,3,13384
,64,227,3,12761
,64,229,3,10513
,64,233,3,9010
,64,253,3,20892
,64,255,3,18729
,64,262,3,20806
,64,270,3,13336
,64,295,3,5121
,64,315,3,6368
,64,318,3,21278
,64,334,3,14670
,64,35,3,1690
,64,37,3,1896
,64,41,3,21107
,64,5,4,15054
,64,76,3,3130
,640,105,3,16000
,640,122,3,3246
,640,126,3,3313
,640,143,3,11657
,640,164,3,5103
,640,168,3,21582
,640,191,3,5163
,640,197,3,2316
,640,233,3,5831
,640,273,3,10093
,640,276,3,19417
,640,300,3,2340
,640,301,3,17140
,640,304,3,8556
,640,35,3,7162
,640,37,3,17478
,640,38,3,20300
,640,4,3,15433
,640,5,3,1186
,640,74,3,21638
,640,88,3,17828
,640,89,3,3295
,640,93,3,21803
,640.1,89,3,3957
,640/641/642,197,3,10426
,641,105,3,12463
,641,122,3,1806
,641,126,3,14567
,641,134,3,14199
,641,143,3,16270
,641,154,3,5439
,641,168,3,181
,641,191,3,6775
,641,197,3,6000
,641,213,3,15770
,641,225,3,9788
,641,233,3,7844
,641,255,3,15908
,641,273,3,12523
,641,276,3,22740
,641,290,3,10819
,641,301,3,21598
,641,35,3,17434
,641,4,3,11173
,641,5,3,1971
,641,58,3,310
,641,89,3,13205
,641,93,3,15350
,642,105,3,8989
,642,11,3,3269
,642,122,3,18543
,642,134,3,3488
,642,143,3,3372
,642,154,3,4557
,642,168,3,13275
,642,191,3,15225
,642,197,3,21526
,642,225,3,8678
,642,255,3,7441
,642,26,3,12950
,642,276,3,17361
,642,290,3,19852
,642,35,3,21681
,642,4,3,19602
,642,58,3,15721
,642,93,3,18225
,642.1,89,3,6875
,642.2,89,3,14530
,642.3,89,3,1836
,642.4,89,3,10341
,642.5,89,3,14055
,643,105,3,22292
,643,122,3,8636
,643,134,3,9205
,643,143,3,4528
,643,168,3,3148
,643,290,3,10953
,643,35,3,11973
,643,4,3,7678
,643,58,3,473
,643,93,3,11291
,644,11,3,9662
,644,126,3,2470
,644,143,3,2475
,644,168,3,12389
,644,197,3,11315
,644,290,3,15637
,644,35,3,18205
,644,4,3,16530
,644,58,3,18567
,644,93,3,2110
,644A,143,3,6905
,645,11,3,20852
,645,122,3,13106
,645,126,3,4101
,645,143,3,15616
,645,168,3,6689
,645,197,3,8139
,645,290,3,2897
,645,35,3,17577
,645,4,3,21947
,645,58,3,16739
,645,93,3,11811
,645/647,197,3,17807
,646,105,3,15591
,646,11,3,5725
,646,122,3,22021
,646,143,3,12998
,646,197,3,14287
,646,270,3,20222
,646,35,3,10295
,646,4,3,20846
,646,58,3,12117
,646,93,3,18424
,647,11,3,21075
,647,122,3,11417
,647,143,3,1914
,647,168,3,9055
,647,197,3,11915
,647,202,3,15189
,647,270,3,5955
,647,4,3,7775
,647,5,3,10251
,647,58,3,7774
,647,93,3,9889
,648,11,3,1284
,648,122,3,8829
,648,126,3,5083
,648,143,3,4640
,648,197,3,5069
,648,202,3,6303
,648,270,3,13116
,648,58,3,1848
,648HN,197,3,6799
,649,122,3,21957
,649,126,3,3453
,649,197,3,2699
,649,202,3,14572
,649,26,3,15844
,649,270,3,11494
,649,300,3,17704
,649,4,3,6657
,649,5,3,11418
,65,105,3,19460
,65,109,3,20228
,65,122,3,19230
,65,127,3,7525
,65,143,3,12580
,65,146,3,16297
,65,180,3,18875
,65,186,3,966
,65,202,3,21833
,65,213,3,19327
,65,227,3,22726
,65,229,3,13809
,65,233,3,15809
,65,253,3,11542
,65,255,3,21528
,65,262,3,11553
,65,270,3,6346
,65,295,3,19915
,65,313,3,10165
,65,315,3,2113
,65,318,3,4466
,65,324,3,2565
,65,334,3,14804
,65,338,3,6400
,65,76,3,22689
,65,94,3,9440
,650,104,3,12151
,650,11,3,20689
,650,122,3,3837
,650,14,3,15016
,650,164,3,12897
,650,191,3,3697
,650,233,3,3786
,650,26,3,12021
,650,273,3,18522
,650,276,3,8698
,650,290,3,21716
,650,300,3,182
,650,37,3,8675
,650,38,3,6822
,650,4,3,17938
,650,54,3,22585
,650 Rufbus,54,3,18706
,6500,5,3,21285
,6501,5,3,17726
,6502,5,3,7617
,6503,5,3,14035
,6504,5,3,6171
,6505,5,3,7731
,6506,5,3,6338
,6507,5,3,8606
,650A,307,3,8251
,650B,307,3,3781
,650S,307,3,13576
,651,105,3,523
,651,11,3,6109
,651,122,3,3578
,651,14,3,16214
,651,143,3,14419
,651,168,3,14146
,651,197,3,20133
,651,25,3,13317
,651,26,3,7836
,651,273,3,21468
,651,276,3,11876
,651,290,3,18446
,651,300,3,2588
,651,307,3,5800
,651,58,3,21865
,652,105,3,1124
,652,11,3,6909
,652,113,3,2995
,652,122,3,16410
,652,14,3,12436
,652,143,3,11925
,652,168,3,22317
,652,197,3,4108
,652,25,3,6166
,652,26,3,14611
,652,279,3,18323
,652,37,3,277
,652,54,3,4211
,652,58,3,1674
,652 Rufbus,54,3,5970
,652/653,105,3,14644
,6520,5,3,7275
,6525,5,3,14367
,6527,5,3,8977
,652A,143,3,12124
,653,105,3,3864
,653,11,3,15012
,653,113,3,12449
,653,122,3,8924
,653,126,3,2551
,653,143,3,20642
,653,168,3,5889
,653,26,3,175
,653,270,3,20442
,653,279,3,19529
,653,307,3,17060
,653,58,3,18487
,6530,5,3,18893
,6532,5,3,16917
,653A,105,3,8310
,654,11,3,20061
,654,122,3,19440
,654,126,3,1272
,654,143,3,21557
,654,168,3,5220
,654,26,3,15733
,654,270,3,1139
,654,276,3,7521
,654,279,3,12055
,654,54,3,15893
,654 Rufbus,54,3,17527
,6541,5,3,22530
,6542,5,3,4927
,6543,5,3,497
,6544,5,3,15663
,6549-AST,5,3,21228
,655,105,3,6618
,655,11,3,10563
,655,122,3,2872
,655,126,3,2193
,655,143,3,2990
,655,164,3,13551
,655,168,3,15815
,655,191,3,6744
,655,26,3,1569
,655,270,3,258
,655,279,3,18281
,655,38,3,2262
,6550,5,3,16499
,6551,5,3,15035
,6553,5,3,16558
,6554,5,3,12526
,6555,5,3,2067
,6557,5,3,894
,655A,105,3,2368
,656,11,3,18782
,656,122,3,14447
,656,14,3,8848
,656,143,3,1784
,656,168,3,11240
,656,26,3,11999
,656,270,3,10369
,656,276,3,20329
,6560,5,3,18852
,657,11,3,19530
,657,122,3,14994
,657,143,3,7256
,657,168,3,2959
,657,26,3,7542
,657,276,3,8188
,657,279,3,18695
,657,312,3,11162
,657,37,3,22003
,658,11,3,18197
,658,122,3,2100
,658,14,3,6782
,658,143,3,16076
,658,168,3,4456
,658,26,3,19793
,658,276,3,4884
,658,279,3,9629
,658,37,3,17473
,658,5,3,19989
,6580,5,3,16928
,659,11,3,20610
,659,122,3,6044
,659,126,3,8146
,659,143,3,2695
,659,168,3,21377
,659,26,3,5879
,659,276,3,12203
,659,37,3,1761
,66,105,3,10635
,66,122,3,11474
,66,127,3,18824
,66,143,3,433
,66,164,3,12867
,66,171,3,94
,66,186,3,8607
,66,197,3,18938
,66,213,3,14422
,66,227,3,12877
,66,233,3,10638
,66,255,3,5145
,66,260,3,19662
,66,262,3,14985
,66,270,3,9445
,66,28,3,1323
,66,295,3,10117
,66,313,3,18495
,66,318,3,18672
,66,324,0,3406
,66,324,3,12194
,66,329,3,19734
,66,334,3,21304
,66,46,3,19770
,66,5,4,11345
,66,75,3,13164
,66,76,3,5357
,66,94,3,6842
,660,11,3,15632
,660,122,3,11943
,660,126,3,22673
,660,14,3,18489
,660,143,3,4004
,660,168,3,3979
,660,191,3,8168
,660,197,3,13946
,660,26,3,18076
,660,276,3,7138
,660,279,3,12327
,660,54,3,12552
,660 Rufbus,54,3,19950
,660/661/662,197,3,18642
,660S,143,3,5207
,661,11,3,13483
,661,122,3,9969
,661,126,3,7257
,661,132,3,11310
,661,134,3,11182
,661,143,3,21115
,661,164,3,4357
,661,168,3,2256
,661,191,3,15297
,661,197,3,22674
,661,233,3,22690
,661,255,3,4593
,661,26,3,19198
,661,276,3,16796
,661,300,3,16795
,661,301,3,11220
,661,37,3,11692
,661,54,3,7328
,661 Rufbus,54,3,18100
,6610,164,3,6404
,6610,5,3,3179
,6611,164,3,16720
,6611,5,3,13435
,6612,164,3,8858
,6612,5,3,9304
,6613,164,3,2599
,6615,164,3,1453
,6615,5,3,2503
,662,11,3,12126
,662,113,3,4284
,662,122,3,976
,662,126,3,4662
,662,132,3,20709
,662,143,3,9590
,662,164,3,19567
,662,168,3,20235
,662,191,3,16287
,662,197,3,9020
,662,26,3,2711
,662,276,3,6843
,662,301,3,12183
,662,54,3,8252
,662 Rufbus,54,3,907
,6620,164,3,13923
,6620,5,3,11014
,6621,164,3,9834
,6621,5,3,18077
,6622,164,3,21148
,6623,164,3,6035
,6624,164,3,3435
,6624,5,3,6123
,663,105,3,19850
,663,122,3,20134
,663,126,3,18573
,663,143,3,2054
,663,164,3,16967
,663,168,3,21443
,663,191,3,8277
,663,197,3,21754
,663,26,3,14301
,663,276,3,17128
,663,301,3,2121
,663,54,3,4429
,663/666/Ruftaxi,105,3,13705
,664,11,3,5882
,664,122,3,16580
,664,126,3,3733
,664,143,3,6959
,664,191,3,20661
,664,197,3,12052
,664,26,3,13496
,664,279,3,9815
,664,37,3,17586
,664/667/668,197,3,5685
,665,105,3,7008
,665,11,3,6973
,665,122,3,9278
,665,126,3,22727
,665,143,3,13351
,665,183,3,8161
,665,191,3,15900
,665,197,3,22393
,665,26,3,14672
,666,105,3,20669
,666,143,3,4185
,666,164,3,6930
,666,168,3,11252
,666,197,3,19568
,666,26,3,8764
,666,270,3,2055
,666,276,3,17991
,666,316,3,20685
,666,37,3,1057
,666,4,3,14878
,6661,5,3,8608
,6663,5,3,2328
,6667,5,3,3292
,6668,5,3,12999
,6669-AST,5,3,915
,667,105,3,12401
,667,122,3,19908
,667,143,3,17234
,667,164,3,3046
,667,191,3,7935
,667,197,3,4924
,667,225,3,7093
,667,26,3,366
,667,270,3,17880
,667,301,3,16131
,6671,5,3,11731
,6673,5,3,14261
,6675,5,3,4073
,668,122,3,6078
,668,164,3,349
,668,168,3,17801
,668,191,3,10847
,668,197,3,19807
,668,225,3,22633
,668,26,3,19588
,668,270,3,19408
,668,301,3,10915
,668,5,3,1324
,668,88,3,21225
,669,122,3,19006
,669,143,3,3161
,669,191,3,18427
,669,197,3,8547
,669,26,3,17190
,669,270,3,10209
,669,279,3,8701
,669,37,3,22741
,669,4,3,13984
,669,5,3,11316
,66A,334,3,20491
,66E,262,3,16559
,66V,262,3,5335
,67,127,3,2884
,67,143,3,6555
,67,171,3,560
,67,197,3,22701
,67,213,3,16797
,67,233,3,311
,67,255,3,2608
,67,260,3,18815
,67,270,3,7737
,67,30,0,20853
,67,318,3,8484
,67,324,0,17326
,67,324,3,1401
,67,334,3,13453
,67,338,3,8182
,67,76,3,8245
,67,9,3,6936
,670,105,3,4288
,670,122,3,16837
,670,143,3,12423
,670,164,3,11899
,670,176,3,10102
,670,183,3,10926
,670,191,3,1518
,670,197,3,446
,670,26,3,9910
,670,276,3,19678
,670,279,3,15571
,670,300,3,14408
,670,301,3,22540
,670,306,3,3631
,670,88,3,11241
,670.2,105,3,19866
,671,113,3,18741
,671,126,3,15845
,671,143,3,2668
,671,164,3,5363
,671,191,3,7728
,671,197,3,17528
,671,26,3,8571
,671,276,3,15748
,671,279,3,16203
,671,35,3,4540
,671,37,3,14379
,671,91,3,3381
,672,11,3,13497
,672,113,3,13698
,672,122,3,16840
,672,126,3,16449
,672,143,3,10848
,672,164,3,11230
,672,191,3,10622
,672,197,3,6751
,672,26,3,12823
,672,276,3,9255
,672,279,3,15741
,672,91,3,11900
,673,11,3,11332
,673,113,3,7002
,673,122,3,1661
,673,126,3,15004
,673,143,3,14775
,673,164,3,18186
,673,197,3,12367
,673,26,3,20893
,673,276,3,20798
,673,279,3,5003
,673,35,3,15824
,673,91,3,9371
,674,11,3,16295
,674,122,3,12377
,674,126,3,15131
,674,197,3,21422
,674,26,3,12205
,674,276,3,19944
,675,11,3,3168
,675,122,3,13799
,675,126,3,21672
,675,143,3,15901
,675,183,3,14568
,675,197,3,9554
,675,26,3,6611
,675,279,3,6110
,675,37,3,3298
,676,11,3,18730
,676,122,3,18915
,676,143,3,12909
,676,164,3,14601
,676,183,3,19531
,676,197,3,11292
,676,26,3,15063
,676,276,3,3972
,676,35,3,9259
,677,11,3,22366
,677,122,3,15180
,677,143,3,9206
,677,164,3,17910
,677,183,3,9783
,677,197,3,16741
,677,26,3,7802
,677,290,3,4212
,677,35,3,4565
,677,37,3,19612
,677.1,35,3,1176
,678,11,3,76
,678,113,3,20652
,678,143,3,17993
,678,164,3,22695
,678,197,3,13689
,678,26,3,10958
,678,35,3,11901
,678,37,3,12923
,678.1,35,3,8070
,679,11,3,6535
,679,113,3,13400
,679,122,3,4487
,679,143,3,7291
,679,26,3,14162
,679,300,3,19722
,68,10,3,405
,68,127,3,4705
,68,143,3,21639
,68,146,3,12311
,68,213,3,20643
,68,227,3,13932
,68,253,3,15324
,68,255,3,19705
,68,262,3,2229
,68,270,3,4074
,68,295,3,18434
,68,30,0,17825
,68,318,3,20204
,68,324,0,14761
,68,324,3,20400
,68,334,3,20364
,68,46,3,1617
,68,5,4,7081
,68,76,3,18078
,68,9,3,9269
,68,97,3,4389
,680,11,3,20496
,680,122,3,4805
,680,126,3,20284
,680,143,3,5766
,680,164,3,12384
,680,183,3,9890
,680,26,3,21515
,680,273,3,14851
,680,276,3,2535
,680,279,3,12709
,680,300,3,19639
,680,301,3,11213
,680,51,3,13257
,680.1,89,3,17604
,680.2,89,3,10190
,680.3,89,3,9537
,680.4,89,3,14069
,680.5,89,3,10336
,681,11,3,17223
,681,122,3,15902
,681,143,3,13000
,681,163,3,1926
,681,164,3,14879
,681,197,3,14292
,681,214,3,20072
,681,26,3,8010
,681,273,3,21262
,681,276,3,7845
,681,300,3,20919
,681,37,3,1232
,681,51,3,3019
,681,54,3,9695
,681/782,197,3,15317
,681V,273,3,22576
,682,11,3,14080
,682,122,3,10047
,682,126,3,2980
,682,143,3,14875
,682,163,3,3034
,682,197,3,21258
,682,214,3,4768
,682,26,3,19688
,682,273,3,12342
,682,276,3,8658
,682,37,3,11333
,682,51,3,9617
,682/683,197,3,20939
,682/683/686,197,3,17479
,682V,273,3,13198
,683,122,3,17035
,683,126,3,1226
,683,143,3,5343
,683,163,3,4467
,683,197,3,20082
,683,214,3,12942
,683,26,3,6893
,683,273,3,3248
,683,276,3,16789
,683,37,3,9260
,683,51,3,7245
,683V,273,3,2494
,684,11,3,20647
,684,122,3,3499
,684,126,3,10639
,684,163,3,1381
,684,197,3,16382
,684,214,3,8489
,684,26,3,22718
,684,273,3,16077
,684,37,3,20747
,684,51,3,6612
,685,11,3,22332
,685,122,3,13444
,685,143,3,9630
,685,163,3,21640
,685,183,3,4942
,685,197,3,11027
,685,214,3,12878
,685,26,3,14358
,685,276,3,7270
,685,51,3,9271
,686,11,3,5146
,686,122,3,21740
,686,163,3,12464
,686,164,3,17263
,686,197,3,1508
,686,214,3,14702
,686,276,3,4109
,687,11,3,11035
,687,122,3,5237
,687,164,3,6817
,687,26,3,9735
,687,273,3,17407
,688,11,3,16453
,688,122,3,1807
,688,143,3,16405
,688,164,3,21391
,688,197,3,19525
,688,26,3,4139
,688,273,3,1141
,688,276,3,300
,688/689,197,3,2577
,689,11,3,3919
,689,122,3,17786
,689,126,3,11145
,689,143,3,8854
,689,163,3,4823
,689,197,3,6019
,689,26,3,19203
,689,264,3,12738
,689,300,3,3638
,68V,262,3,21958
,69,143,3,6960
,69,202,3,3723
,69,262,3,5818
,69,28,3,19058
,69,295,3,10228
,69,318,3,9703
,69,324,0,16932
,69,324,3,11577
,69,338,3,19251
,69,37,3,19697
,69,66,3,1957
,69,76,3,14229
,690,11,3,16279
,690,126,3,3812
,690,143,3,6501
,690,163,3,2919
,690,191,3,9130
,690,237,3,6927
,690,25,3,11490
,690,273,3,8849
,690,276,3,5422
,690,291,3,11189
,690,301,3,1870
,690,302,3,19887
,690,37,3,3070
,6900,143,3,11984
,6901,143,3,16204
,6902,143,3,17387
,6903,143,3,8777
,6904,143,3,10899
,691,11,3,8549
,691,126,3,3327
,691,143,3,9197
,691,163,3,19990
,691,191,3,6692
,691,197,3,20319
,691,237,3,1149
,691,273,3,6246
,691,291,3,7115
,691,302,3,22363
,691,37,3,8386
,691,91,3,16157
,6913,143,3,15868
,6914,143,3,3871
,691R,197,3,20841
,691V,273,3,10975
,692,11,3,18660
,692,143,3,3860
,692,163,3,12064
,692,191,3,19215
,692,197,3,20726
,692,237,3,11773
,692,25,3,22207
,692,264,3,15318
,692,273,3,1822
,692,291,3,16241
,692,91,3,155
,6926,143,3,5015
,6927,143,3,13527
,6928,143,3,9021
,693,11,3,2753
,693,113,3,585
,693,126,3,1680
,693,143,3,1325
,693,163,3,14007
,693,191,3,2496
,693,237,3,2005
,693,273,3,6045
,693,91,3,4503
,693.1,89,3,10257
,693.2,89,3,4230
,693.3,89,3,13445
,693.4,89,3,7886
,694,11,3,11146
,694,126,3,6084
,694,143,3,4510
,694,154,3,12603
,694,163,3,7087
,694,191,3,10701
,694,197,3,1570
,694,237,3,18979
,694,25,3,993
,694,273,3,3846
,694,291,3,13406
,694,302,3,11624
,694,91,3,9353
,6940,143,3,7286
,6948,143,3,143
,694HN,197,3,21687
,695,11,3,90
,695,163,3,19299
,695,164,3,4005
,695,191,3,796
,695,197,3,2536
,695,237,3,21149
,695,25,3,2431
,695,273,3,6894
,695,291,3,13933
,695,302,3,7930
,695,37,3,18970
,695,91,3,9669
,695a,302,3,9642
,696,143,3,2835
,696,163,3,10289
,696,164,3,9977
,696,176,3,1780
,696,191,3,22385
,696,237,3,20989
,696,25,3,21583
,696,273,3,19409
,696,302,3,7583
,696,91,3,4960
,6961,143,3,10110
,6962,143,3,5110
,6963,143,3,17495
,6967,143,3,10432
,6968,143,3,15211
,697,143,3,17036
,697,163,3,2068
,697,191,3,10789
,697,237,3,7701
,697,25,3,8080
,697,302,3,1206
,697 emma Salem,176,3,18883
,6971,143,3,15554
,6972,143,3,6100
,6973,143,3,8408
,6974,143,3,18854
,6975,143,3,19670
,6976,143,3,22247
,6977,143,3,14602
,698,143,3,11356
,698,163,3,7287
,698,191,3,4420
,698,237,3,2629
,698,25,3,2754
,698,273,3,16123
,698,302,3,1927
,698.1,89,3,11000
,698.2,89,3,1939
,6980,143,3,8749
,6986,143,3,19149
,6987,143,3,11514
,6988,143,3,9614
,6989,143,3,12863
,699,163,3,20253
,699,164,3,15638
,699,237,3,12496
,699,258,3,21733
,699,276,3,21987
,699,302,3,8394
,6990 Michelbus,143,3,14116
,6991,143,3,1454
,6992,143,3,11994
,6994,143,3,5867
,6997,143,3,1368
,6998,143,3,797
,6ALT,262,3,14908
,6E,262,3,15860
,6E,313,0,9644
,6E,334,3,22134
,6V,262,3,19794
,6a,146,3,16985
,7,107,3,620
,7,109,3,17955
,7,11,3,15937
,7,12,3,12244
,7,122,3,10389
,7,130,3,18008
,7,132,3,15472
,7,139,3,11346
,7,145,3,20950
,7,146,3,20434
,7,15,3,6185
,7,16,3,65
,7,162,3,8230
,7,164,3,273
,7,171,3,4626
,7,175,3,17456
,7,176,3,17840
,7,178,3,1576
,7,186,0,1382
,7,193,3,3103
,7,197,3,6347
,7,199,3,12409
,7,216,0,5380
,7,225,3,13329
,7,227,0,12093
,7,229,3,8160
,7,231,3,19021
,7,233,3,4358
,7,236,3,20276
,7,244,3,11069
,7,25,1,6528
,7,254,3,7200
,7,255,3,3530
,7,260,3,10111
,7,262,3,16339
,7,270,3,13347
